year_film,year_ceremony,ceremony,category,name,film,winner
1940,1941,13,SOUND RECORDING,Behind the News,Behind the News,FALSE
1940,1941,13,SOUND RECORDING,Captain Caution,Captain Caution,FALSE
1940,1941,13,SOUND RECORDING,The Grapes of Wrath,The Grapes of Wrath,FALSE
1940,1941,13,SOUND RECORDING,The Howards of Virginia,The Howards of Virginia,FALSE
1940,1941,13,SOUND RECORDING,Kitty Foyle,Kitty Foyle,FALSE
1940,1941,13,SOUND RECORDING,North West Mounted Police,North West Mounted Police,FALSE
1940,1941,13,SOUND RECORDING,Our Town,Our Town,FALSE
1940,1941,13,SOUND RECORDING,The Sea Hawk,The Sea Hawk,FALSE
1940,1941,13,SOUND RECORDING,Spring Parade,Spring Parade,FALSE
1940,1941,13,SOUND RECORDING,Strike Up the Band,Strike Up the Band,TRUE
1940,1941,13,SOUND RECORDING,Too Many Husbands,Too Many Husbands,FALSE
1940,1941,13,SPECIAL EFFECTS,The Blue Bird,The Blue Bird,FALSE
1940,1941,13,SPECIAL EFFECTS,Boom Town,Boom Town,FALSE
1940,1941,13,SPECIAL EFFECTS,The Boys from Syracuse,The Boys from Syracuse,FALSE
1940,1941,13,SPECIAL EFFECTS,Dr. Cyclops,Dr. Cyclops,FALSE
1940,1941,13,SPECIAL EFFECTS,Foreign Correspondent,Foreign Correspondent,FALSE
1940,1941,13,SPECIAL EFFECTS,The Invisible Man Returns,The Invisible Man Returns,FALSE
1940,1941,13,SPECIAL EFFECTS,The Long Voyage Home,The Long Voyage Home,FALSE
1940,1941,13,SPECIAL EFFECTS,One Million B.C.,One Million B.C.,FALSE
1940,1941,13,SPECIAL EFFECTS,Rebecca,Rebecca,FALSE
1940,1941,13,SPECIAL EFFECTS,The Sea Hawk,The Sea Hawk,FALSE
1940,1941,13,SPECIAL EFFECTS,Swiss Family Robinson,Swiss Family Robinson,FALSE
1940,1941,13,SPECIAL EFFECTS,The Thief of Bagdad,The Thief of Bagdad,TRUE
1940,1941,13,SPECIAL EFFECTS,Typhoon,Typhoon,FALSE
1940,1941,13,SPECIAL EFFECTS,Women in War,Women in War,FALSE
1940,1941,13,WRITING (Original Screenplay),Angels over Broadway,Angels over Broadway,FALSE
1940,1941,13,WRITING (Original Screenplay),Dr. Ehrlich's Magic Bullet,Dr. Ehrlich's Magic Bullet,FALSE
1940,1941,13,WRITING (Original Screenplay),Foreign Correspondent,Foreign Correspondent,FALSE
1940,1941,13,WRITING (Original Screenplay),The Great Dictator,The Great Dictator,FALSE
1940,1941,13,WRITING (Original Screenplay),The Great McGinty,The Great McGinty,TRUE
1940,1941,13,WRITING (Original Story),"Arise, My Love","Arise, My Love",TRUE
1940,1941,13,WRITING (Original Story),Comrade X,Comrade X,FALSE
1940,1941,13,WRITING (Original Story),"Edison, the Man","Edison, the Man",FALSE
1940,1941,13,WRITING (Original Story),My Favorite Wife,My Favorite Wife,FALSE
1940,1941,13,WRITING (Original Story),The Westerner,The Westerner,FALSE
1940,1941,13,WRITING (Screenplay),The Grapes of Wrath,The Grapes of Wrath,FALSE
1940,1941,13,WRITING (Screenplay),Kitty Foyle,Kitty Foyle,FALSE
1940,1941,13,WRITING (Screenplay),The Long Voyage Home,The Long Voyage Home,FALSE
1940,1941,13,WRITING (Screenplay),The Philadelphia Story,The Philadelphia Story,TRUE
1940,1941,13,WRITING (Screenplay),Rebecca,Rebecca,FALSE
1940,1941,13,SPECIAL AWARD, Bob Hope,,TRUE
1940,1941,13,SPECIAL AWARD, Colonel Nathan Levinson for his outstanding service to the industry and the Army during the past nine years,,TRUE
1941,1942,14,ACTOR,Gary Cooper,Sergeant York,TRUE
1941,1942,14,ACTOR,Cary Grant,Penny Serenade,FALSE
1941,1942,14,ACTOR,Walter Huston,All That Money Can Buy,FALSE
1941,1942,14,ACTOR,Robert Montgomery,Here Comes Mr. Jordan,FALSE
1941,1942,14,ACTOR,Orson Welles,Citizen Kane,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Sergeant York,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Devil and Miss Jones,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,TRUE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,James Gleason,Here Comes Mr. Jordan,FALSE
1941,1942,14,ACTOR IN A SUPPORTING ROLE,Sydney Greenstreet,The Maltese Falcon,FALSE
1941,1942,14,ACTRESS,Bette Davis,The Little Foxes,FALSE
1941,1942,14,ACTRESS,Olivia de Havilland,Hold Back the Dawn,FALSE
1941,1942,14,ACTRESS,Joan Fontaine,Suspicion,TRUE
1941,1942,14,ACTRESS,Greer Garson,Blossoms in the Dust,FALSE
1941,1942,14,ACTRESS,Barbara Stanwyck,Ball of Fire,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Sara Allgood,How Green Was My Valley,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,TRUE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Patricia Collinge,The Little Foxes,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,The Little Foxes,FALSE
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Margaret Wycherly,Sergeant York,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),Citizen Kane,Citizen Kane,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),The Flame of New Orleans,The Flame of New Orleans,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),Hold Back the Dawn,Hold Back the Dawn,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),How Green Was My Valley,How Green Was My Valley,TRUE
1941,1942,14,ART DIRECTION (Black-and-White),Ladies in Retirement,Ladies in Retirement,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),The Little Foxes,The Little Foxes,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),Sergeant York,Sergeant York,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),Sis Hopkins,Sis Hopkins,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),The Son of Monte Cristo,The Son of Monte Cristo,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),Sundown,Sundown,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),That Hamilton Woman,That Hamilton Woman,FALSE
1941,1942,14,ART DIRECTION (Black-and-White),When Ladies Meet,When Ladies Meet,FALSE
1941,1942,14,ART DIRECTION (Color),Blood and Sand,Blood and Sand,FALSE
1941,1942,14,ART DIRECTION (Color),Blossoms in the Dust,Blossoms in the Dust,TRUE
1941,1942,14,ART DIRECTION (Color),Louisiana Purchase,Louisiana Purchase,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),The Chocolate Soldier,The Chocolate Soldier,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Citizen Kane,Citizen Kane,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Here Comes Mr. Jordan,Here Comes Mr. Jordan,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Hold Back the Dawn,Hold Back the Dawn,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),How Green Was My Valley,How Green Was My Valley,TRUE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Sergeant York,Sergeant York,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Sun Valley Serenade,Sun Valley Serenade,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),Sundown,Sundown,FALSE
1941,1942,14,CINEMATOGRAPHY (Black-and-White),That Hamilton Woman,That Hamilton Woman,FALSE
1941,1942,14,CINEMATOGRAPHY (Color),Aloma of the South Seas,Aloma of the South Seas,FALSE
1941,1942,14,CINEMATOGRAPHY (Color),Billy the Kid,Billy the Kid,FALSE
1941,1942,14,CINEMATOGRAPHY (Color),Blood and Sand,Blood and Sand,TRUE
1941,1942,14,CINEMATOGRAPHY (Color),Blossoms in the Dust,Blossoms in the Dust,FALSE
1941,1942,14,CINEMATOGRAPHY (Color),Dive Bomber,Dive Bomber,FALSE
1941,1942,14,CINEMATOGRAPHY (Color),Louisiana Purchase,Louisiana Purchase,FALSE
1941,1942,14,DIRECTING,Citizen Kane,Citizen Kane,FALSE
1941,1942,14,DIRECTING,Here Comes Mr. Jordan,Here Comes Mr. Jordan,FALSE
1941,1942,14,DIRECTING,How Green Was My Valley,How Green Was My Valley,TRUE
1941,1942,14,DIRECTING,The Little Foxes,The Little Foxes,FALSE
1941,1942,14,DIRECTING,Sergeant York,Sergeant York,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Adventure in the Bronx,Adventure in the Bronx,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Bomber,Bomber,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Christmas under Fire,Christmas under Fire,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Churchill's Island,Churchill's Island,TRUE
1941,1942,14,DOCUMENTARY (Short Subject),Letter from Home,Letter from Home,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Life of a Thoroughbred,Life of a Thoroughbred,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Norway in Revolt,Norway in Revolt,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),A Place to Live,A Place to Live,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Russian Soil,Russian Soil,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),Soldiers of the Sky,Soldiers of the Sky,FALSE
1941,1942,14,DOCUMENTARY (Short Subject),War Clouds in the Pacific,War Clouds in the Pacific,FALSE
1941,1942,14,FILM EDITING,Citizen Kane,Citizen Kane,FALSE
1941,1942,14,FILM EDITING,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,FALSE
1941,1942,14,FILM EDITING,How Green Was My Valley,How Green Was My Valley,FALSE
1941,1942,14,FILM EDITING,The Little Foxes,The Little Foxes,FALSE
1941,1942,14,FILM EDITING,Sergeant York,Sergeant York,TRUE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),All That Money Can Buy,All That Money Can Buy,TRUE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Back Street,Back Street,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Ball of Fire,Ball of Fire,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Cheers for Miss Bishop,Cheers for Miss Bishop,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Citizen Kane,Citizen Kane,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Hold Back the Dawn,Hold Back the Dawn,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),How Green Was My Valley,How Green Was My Valley,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),King of the Zombies,King of the Zombies,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Ladies in Retirement,Ladies in Retirement,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),The Little Foxes,The Little Foxes,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Lydia,Lydia,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Mercy Island,Mercy Island,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Sergeant York,Sergeant York,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),So Ends Our Night,So Ends Our Night,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Sundown,Sundown,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Suspicion,Suspicion,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Tanks a Million,Tanks a Million,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),That Uncertain Feeling,That Uncertain Feeling,FALSE
1941,1942,14,MUSIC (Music Score of a Dramatic Picture),This Woman Is Mine,This Woman Is Mine,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),All-American Co-Ed,All-American Co-Ed,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),Birth of the Blues,Birth of the Blues,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),Buck Privates,Buck Privates,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),The Chocolate Soldier,The Chocolate Soldier,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),Dumbo,Dumbo,TRUE
1941,1942,14,MUSIC (Scoring of a Musical Picture),Ice-Capades,Ice-Capades,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),The Strawberry Blonde,The Strawberry Blonde,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),Sun Valley Serenade,Sun Valley Serenade,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),Sunny,Sunny,FALSE
1941,1942,14,MUSIC (Scoring of a Musical Picture),You'll Never Get Rich,You'll Never Get Rich,FALSE
1941,1942,14,MUSIC (Song),Dumbo,Dumbo,FALSE
1941,1942,14,MUSIC (Song),Ridin' on a Rainbow,Ridin' on a Rainbow,FALSE
1941,1942,14,MUSIC (Song),Blues in the Night,Blues in the Night,FALSE
1941,1942,14,MUSIC (Song),Buck Privates,Buck Privates,FALSE
1941,1942,14,MUSIC (Song),Sun Valley Serenade,Sun Valley Serenade,FALSE
1941,1942,14,MUSIC (Song),Las Vegas Nights,Las Vegas Nights,FALSE
1941,1942,14,MUSIC (Song),Lady Be Good,Lady Be Good,TRUE
1941,1942,14,MUSIC (Song),All-American Co-Ed,All-American Co-Ed,FALSE
1941,1942,14,MUSIC (Song),You'll Never Get Rich,You'll Never Get Rich,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Blossoms in the Dust,Blossoms in the Dust,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Citizen Kane,Citizen Kane,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Here Comes Mr. Jordan,Here Comes Mr. Jordan,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Hold Back the Dawn,Hold Back the Dawn,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,How Green Was My Valley,How Green Was My Valley,TRUE
1941,1942,14,OUTSTANDING MOTION PICTURE,The Little Foxes,The Little Foxes,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,The Maltese Falcon,The Maltese Falcon,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,One Foot in Heaven,One Foot in Heaven,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Sergeant York,Sergeant York,FALSE
1941,1942,14,OUTSTANDING MOTION PICTURE,Suspicion,Suspicion,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Boogie Woogie Bugle Boy of Company B,Boogie Woogie Bugle Boy of Company B,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Hiawatha's Rabbit Hunt,Hiawatha's Rabbit Hunt,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),How War Came,How War Came,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Lend a Paw,Lend a Paw,TRUE
1941,1942,14,SHORT SUBJECT (Cartoon),The Night before Christmas,The Night before Christmas,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Rhapsody in Rivets,Rhapsody in Rivets,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Rhythm in the Ranks,Rhythm in the Ranks,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),The Rookie Bear,The Rookie Bear,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Superman,Superman,FALSE
1941,1942,14,SHORT SUBJECT (Cartoon),Truant Officer Donald,Truant Officer Donald,FALSE
1941,1942,14,SHORT SUBJECT (One-reel),Army Champions,Army Champions,FALSE
1941,1942,14,SHORT SUBJECT (One-reel),Beauty and the Beach,Beauty and the Beach,FALSE
1941,1942,14,SHORT SUBJECT (One-reel),Down on the Farm,Down on the Farm,FALSE
1941,1942,14,SHORT SUBJECT (One-reel),Forty Boys and a Song,Forty Boys and a Song,FALSE
1941,1942,14,SHORT SUBJECT (One-reel),Kings of the Turf,Kings of the Turf,FALSE
1941,1942,14,SHORT SUBJECT (One-reel),Of Pups and Puzzles,Of Pups and Puzzles,TRUE
1941,1942,14,SHORT SUBJECT (One-reel),Sagebrush and Silver,Sagebrush and Silver,FALSE
1941,1942,14,SHORT SUBJECT (Two-reel),Alive in the Deep,Alive in the Deep,FALSE
1941,1942,14,SHORT SUBJECT (Two-reel),Forbidden Passage,Forbidden Passage,FALSE
1941,1942,14,SHORT SUBJECT (Two-reel),The Gay Parisian,The Gay Parisian,FALSE
1941,1942,14,SHORT SUBJECT (Two-reel),Main Street on the March!,Main Street on the March!,TRUE
1941,1942,14,SHORT SUBJECT (Two-reel),The Tanks Are Coming,The Tanks Are Coming,FALSE
1941,1942,14,SOUND RECORDING,Appointment for Love,Appointment for Love,FALSE
1941,1942,14,SOUND RECORDING,Ball of Fire,Ball of Fire,FALSE
1941,1942,14,SOUND RECORDING,The Chocolate Soldier,The Chocolate Soldier,FALSE
1941,1942,14,SOUND RECORDING,Citizen Kane,Citizen Kane,FALSE
1941,1942,14,SOUND RECORDING,The Devil Pays Off,The Devil Pays Off,FALSE
1941,1942,14,SOUND RECORDING,How Green Was My Valley,How Green Was My Valley,FALSE
1941,1942,14,SOUND RECORDING,The Men in Her Life,The Men in Her Life,FALSE
1941,1942,14,SOUND RECORDING,Sergeant York,Sergeant York,FALSE
1941,1942,14,SOUND RECORDING,Skylark,Skylark,FALSE
1941,1942,14,SOUND RECORDING,That Hamilton Woman,That Hamilton Woman,TRUE
1941,1942,14,SOUND RECORDING,Topper Returns,Topper Returns,FALSE
1941,1942,14,SPECIAL EFFECTS,Aloma of the South Seas,Aloma of the South Seas,FALSE
1941,1942,14,SPECIAL EFFECTS,Dive Bomber,Dive Bomber,FALSE
1941,1942,14,SPECIAL EFFECTS,Flight Command,Flight Command,FALSE
1941,1942,14,SPECIAL EFFECTS,I Wanted Wings,I Wanted Wings,TRUE
1941,1942,14,SPECIAL EFFECTS,The Invisible Woman,The Invisible Woman,FALSE
1941,1942,14,SPECIAL EFFECTS,The Sea Wolf,The Sea Wolf,FALSE
1941,1942,14,SPECIAL EFFECTS,That Hamilton Woman,That Hamilton Woman,FALSE
1941,1942,14,SPECIAL EFFECTS,Topper Returns,Topper Returns,FALSE
1941,1942,14,SPECIAL EFFECTS,A Yank in the R.A.F.,A Yank in the R.A.F.,FALSE
1941,1942,14,WRITING (Original Screenplay),Citizen Kane,Citizen Kane,TRUE
1941,1942,14,WRITING (Original Screenplay),The Devil and Miss Jones,The Devil and Miss Jones,FALSE
1941,1942,14,WRITING (Original Screenplay),Sergeant York,Sergeant York,FALSE
1941,1942,14,WRITING (Original Screenplay),"Tall, Dark and Handsome","Tall, Dark and Handsome",FALSE
1941,1942,14,WRITING (Original Screenplay),"Tom, Dick and Harry","Tom, Dick and Harry",FALSE
1941,1942,14,WRITING (Original Story),Ball of Fire,Ball of Fire,FALSE
1941,1942,14,WRITING (Original Story),Here Comes Mr. Jordan,Here Comes Mr. Jordan,TRUE
1941,1942,14,WRITING (Original Story),The Lady Eve,The Lady Eve,FALSE
1941,1942,14,WRITING (Original Story),Meet John Doe,Meet John Doe,FALSE
1941,1942,14,WRITING (Original Story),Night Train,Night Train,FALSE
1941,1942,14,WRITING (Screenplay),Here Comes Mr. Jordan,Here Comes Mr. Jordan,TRUE
1941,1942,14,WRITING (Screenplay),Hold Back the Dawn,Hold Back the Dawn,FALSE
1941,1942,14,WRITING (Screenplay),How Green Was My Valley,How Green Was My Valley,FALSE
1941,1942,14,WRITING (Screenplay),The Little Foxes,The Little Foxes,FALSE
1941,1942,14,WRITING (Screenplay),The Maltese Falcon,The Maltese Falcon,FALSE
1941,1942,14,SPECIAL AWARD, Rey Scott for his extraordinary achievement in producing Kukan,,TRUE
1941,1942,14,SPECIAL AWARD, The British Ministry of Information for its vivid and dramatic presentation of the heroism of the RAF in the documentary film,,TRUE
1941,1942,14,SPECIAL AWARD, Leopold Stokowski and his associates for their unique achievement in the creation of a new form of visualized music in Walt Disney's production,,TRUE
1941,1942,14,SPECIAL AWARD, Walt Disney,,TRUE
1941,1942,14,IRVING G. THALBERG MEMORIAL AWARD,Walt Disney,,TRUE
1942,1943,15,ACTOR,James Cagney,Yankee Doodle Dandy,TRUE
1942,1943,15,ACTOR,Ronald Colman,Random Harvest,FALSE
1942,1943,15,ACTOR,Gary Cooper,The Pride of the Yankees,FALSE
1942,1943,15,ACTOR,Walter Pidgeon,Mrs. Miniver,FALSE
1942,1943,15,ACTOR,Monty Woolley,The Pied Piper,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,William Bendix,Wake Island,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,TRUE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Walter Huston,Yankee Doodle Dandy,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,FALSE
1942,1943,15,ACTOR IN A SUPPORTING ROLE,Henry Travers,Mrs. Miniver,FALSE
1942,1943,15,ACTRESS,Bette Davis,"Now, Voyager",FALSE
1942,1943,15,ACTRESS,Greer Garson,Mrs. Miniver,TRUE
1942,1943,15,ACTRESS,Katharine Hepburn,Woman of the Year,FALSE
1942,1943,15,ACTRESS,Rosalind Russell,My Sister Eileen,FALSE
1942,1943,15,ACTRESS,Teresa Wright,The Pride of the Yankees,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,"Now, Voyager",FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,The Magnificent Ambersons,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Susan Peters,Random Harvest,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Mrs. Miniver,FALSE
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,TRUE
1942,1943,15,ART DIRECTION (Black-and-White),George Washington Slept Here,George Washington Slept Here,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),The Magnificent Ambersons,The Magnificent Ambersons,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),The Pride of the Yankees,The Pride of the Yankees,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),Random Harvest,Random Harvest,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),The Shanghai Gesture,The Shanghai Gesture,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),Silver Queen,Silver Queen,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),The Spoilers,The Spoilers,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),"Take a Letter, Darling","Take a Letter, Darling",FALSE
1942,1943,15,ART DIRECTION (Black-and-White),The Talk of the Town,The Talk of the Town,FALSE
1942,1943,15,ART DIRECTION (Black-and-White),This above All,This above All,TRUE
1942,1943,15,ART DIRECTION (Color),Arabian Nights,Arabian Nights,FALSE
1942,1943,15,ART DIRECTION (Color),Captains of the Clouds,Captains of the Clouds,FALSE
1942,1943,15,ART DIRECTION (Color),Jungle Book,Jungle Book,FALSE
1942,1943,15,ART DIRECTION (Color),My Gal Sal,My Gal Sal,TRUE
1942,1943,15,ART DIRECTION (Color),Reap the Wild Wind,Reap the Wild Wind,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),Kings Row,Kings Row,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),The Magnificent Ambersons,The Magnificent Ambersons,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),Mrs. Miniver,Mrs. Miniver,TRUE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),Moontide,Moontide,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),The Pied Piper,The Pied Piper,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),The Pride of the Yankees,The Pride of the Yankees,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),"Take a Letter, Darling","Take a Letter, Darling",FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),The Talk of the Town,The Talk of the Town,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),Ten Gentlemen from West Point,Ten Gentlemen from West Point,FALSE
1942,1943,15,CINEMATOGRAPHY (Black-and-White),This above All,This above All,FALSE
1942,1943,15,CINEMATOGRAPHY (Color),Arabian Nights,Arabian Nights,FALSE
1942,1943,15,CINEMATOGRAPHY (Color),The Black Swan,The Black Swan,TRUE
1942,1943,15,CINEMATOGRAPHY (Color),Captains of the Clouds,Captains of the Clouds,FALSE
1942,1943,15,CINEMATOGRAPHY (Color),Jungle Book,Jungle Book,FALSE
1942,1943,15,CINEMATOGRAPHY (Color),Reap the Wild Wind,Reap the Wild Wind,FALSE
1942,1943,15,CINEMATOGRAPHY (Color),To the Shores of Tripoli,To the Shores of Tripoli,FALSE
1942,1943,15,DIRECTING,Kings Row,Kings Row,FALSE
1942,1943,15,DIRECTING,Mrs. Miniver,Mrs. Miniver,TRUE
1942,1943,15,DIRECTING,Random Harvest,Random Harvest,FALSE
1942,1943,15,DIRECTING,Wake Island,Wake Island,FALSE
1942,1943,15,DIRECTING,Yankee Doodle Dandy,Yankee Doodle Dandy,FALSE
1942,1943,15,DOCUMENTARY,"Africa, Prelude to Victory","Africa, Prelude to Victory",FALSE
1942,1943,15,DOCUMENTARY,The Battle of Midway,The Battle of Midway,TRUE
1942,1943,15,DOCUMENTARY,Combat Report,Combat Report,FALSE
1942,1943,15,DOCUMENTARY,Conquer by the Clock,Conquer by the Clock,FALSE
1942,1943,15,DOCUMENTARY,The Grain That Built a Hemisphere,The Grain That Built a Hemisphere,FALSE
1942,1943,15,DOCUMENTARY,"Henry Browne, Farmer","Henry Browne, Farmer",FALSE
1942,1943,15,DOCUMENTARY,High over the Borders,High over the Borders,FALSE
1942,1943,15,DOCUMENTARY,High Stakes in the East,High Stakes in the East,FALSE
1942,1943,15,DOCUMENTARY,Inside Fighting China,Inside Fighting China,FALSE
1942,1943,15,DOCUMENTARY,It's Everybody's War,It's Everybody's War,FALSE
1942,1943,15,DOCUMENTARY,Kokoda Front Line!,Kokoda Front Line!,TRUE
1942,1943,15,DOCUMENTARY,Listen to Britain,Listen to Britain,FALSE
1942,1943,15,DOCUMENTARY,Little Belgium,Little Belgium,FALSE
1942,1943,15,DOCUMENTARY,Little Isles of Freedom,Little Isles of Freedom,FALSE
1942,1943,15,DOCUMENTARY,Mr. Blabbermouth!,Mr. Blabbermouth!,FALSE
1942,1943,15,DOCUMENTARY,Mr. Gardenia Jones,Mr. Gardenia Jones,FALSE
1942,1943,15,DOCUMENTARY,Moscow Strikes Back,Moscow Strikes Back,TRUE
1942,1943,15,DOCUMENTARY,The New Spirit,The New Spirit,FALSE
1942,1943,15,DOCUMENTARY,Prelude to War,Prelude to War,TRUE
1942,1943,15,DOCUMENTARY,The Price of Victory,The Price of Victory,FALSE
1942,1943,15,DOCUMENTARY,A Ship Is Born,A Ship Is Born,FALSE
1942,1943,15,DOCUMENTARY,Twenty-One Miles,Twenty-One Miles,FALSE
1942,1943,15,DOCUMENTARY,We Refuse to Die,We Refuse to Die,FALSE
1942,1943,15,DOCUMENTARY,White Eagle,White Eagle,FALSE
1942,1943,15,DOCUMENTARY,Winning Your Wings,Winning Your Wings,FALSE
